project_id,project_name,department_id,start_year
834,Project Gamma 211,4361,2023
835,Project Beta 542,4782,2012
836,Project Epsilon 326,504,2022
837,Project Delta 786,4216,2021
838,Project Delta 214,4609,2013
839,Project Epsilon 851,3306,2023
840,Project Zeta 618,1037,2016
841,Project Delta 407,2202,2021
842,Project Epsilon 843,9750,2023
843,Project Gamma 418,838,2015
844,Project Epsilon 391,7776,2014
845,Project Beta 671,9568,2014
846,Project Delta 998,5506,2012
847,Project Epsilon 703,7936,2022
848,Project Beta 767,5001,2015
849,Project Epsilon 569,9240,2018
850,Project Epsilon 656,2925,2012
851,Project Gamma 448,5650,2021
852,Project Gamma 127,4581,2012
853,Project Alpha 121,155,2011
854,Project Gamma 751,9692,2019
855,Project Delta 221,1795,2022
856,Project Delta 556,8631,2015
857,Project Gamma 480,3421,2019
858,Project Zeta 956,514,2021
859,Project Gamma 550,8953,2016
860,Project Delta 231,7064,2019
861,Project Beta 969,3522,2013
862,Project Epsilon 446,3953,2021
863,Project Alpha 133,2095,2020
864,Project Gamma 855,5755,2013
865,Project Epsilon 442,3004,2023
866,Project Zeta 478,6559,2021
867,Project Beta 565,7988,2020
868,Project Zeta 323,1729,2012
869,Project Gamma 261,5103,2015
870,Project Epsilon 836,8020,2022
871,Project Alpha 225,3619,2011
872,Project Zeta 933,1917,2011
873,Project Delta 459,1998,2017
874,Project Beta 783,3380,2015
875,Project Epsilon 300,6739,2012
876,Project Gamma 952,9227,2020
877,Project Beta 227,5520,2011
878,Project Gamma 539,9489,2014
879,Project Gamma 325,9064,2017
880,Project Epsilon 587,1146,2017
881,Project Alpha 336,5303,2020
882,Project Epsilon 320,5711,2021
883,Project Zeta 625,9577,2011
884,Project Alpha 458,4565,2018
885,Project Beta 438,7098,2012
886,Project Zeta 595,3489,2019
887,Project Delta 904,4598,2013
888,Project Zeta 897,3312,2023
889,Project Alpha 540,1351,2022
890,Project Beta 100,9822,2019
891,Project Beta 662,6893,2020
892,Project Epsilon 777,7793,2018
893,Project Gamma 256,7736,2017
894,Project Gamma 205,5153,2013
895,Project Delta 773,7205,2022
896,Project Beta 148,9666,2017
897,Project Zeta 462,592,2023
898,Project Delta 484,9713,2011
899,Project Zeta 757,2105,2021
900,Project Epsilon 421,6485,2018
901,Project Gamma 678,4511,2014
902,Project Alpha 530,4680,2023
903,Project Epsilon 342,3367,2011
904,Project Alpha 189,5241,2016
905,Project Zeta 824,8879,2015
906,Project Gamma 129,2788,2016
907,Project Zeta 963,2051,2011
908,Project Epsilon 142,6442,2021
909,Project Zeta 772,161,2021
910,Project Beta 868,6699,2013
911,Project Beta 336,6052,2021
912,Project Alpha 663,5331,2023
913,Project Beta 248,9744,2020
914,Project Alpha 537,5802,2016
915,Project Alpha 304,1014,2023
916,Project Delta 852,3940,2022
917,Project Epsilon 627,7173,2011
918,Project Zeta 786,4768,2018
919,Project Gamma 797,5265,2014
920,Project Gamma 990,3258,2010
921,Project Alpha 575,4789,2022
922,Project Gamma 934,7385,2021
923,Project Delta 580,4768,2011
924,Project Zeta 400,6884,2023
925,Project Zeta 944,5675,2023
926,Project Alpha 613,3441,2011
927,Project Delta 350,3288,2022
928,Project Beta 475,3633,2023
929,Project Beta 822,7104,2013
930,Project Alpha 440,7484,2021
931,Project Gamma 574,8285,2023
932,Project Delta 513,914,2017
933,Project Alpha 291,5515,2010
934,Project Delta 836,6256,2016
935,Project Delta 145,6334,2019
936,Project Zeta 789,5852,2010
937,Project Epsilon 469,2425,2016
938,Project Alpha 148,6896,2018
939,Project Epsilon 519,6103,2015
940,Project Zeta 314,2228,2016
941,Project Gamma 608,4443,2023
942,Project Alpha 764,4255,2011
943,Project Beta 788,4457,2010
944,Project Zeta 870,4260,2013
945,Project Epsilon 546,8527,2014
946,Project Epsilon 964,3447,2015
947,Project Epsilon 906,6354,2010
948,Project Alpha 105,1102,2018
949,Project Zeta 802,2546,2010
950,Project Epsilon 599,1732,2016
951,Project Zeta 321,8703,2018
952,Project Alpha 706,3532,2021
953,Project Zeta 695,2378,2017
954,Project Alpha 679,1558,2018
955,Project Epsilon 689,3611,2018
956,Project Alpha 725,8754,2017
957,Project Epsilon 231,1579,2016
958,Project Gamma 102,1595,2023
959,Project Epsilon 175,7625,2021
960,Project Gamma 567,6898,2021
961,Project Alpha 205,8380,2010
962,Project Epsilon 541,7202,2020
963,Project Gamma 867,2051,2012
964,Project Delta 234,5017,2019
965,Project Alpha 441,2109,2020
966,Project Epsilon 729,3684,2012
967,Project Epsilon 209,6615,2023
968,Project Delta 445,1318,2017
969,Project Delta 305,1273,2013
970,Project Alpha 966,7552,2014
971,Project Epsilon 351,1896,2013
972,Project Gamma 240,8011,2020
973,Project Delta 919,2988,2022
974,Project Gamma 450,4048,2017
975,Project Delta 775,6061,2011
976,Project Alpha 982,8498,2012
977,Project Gamma 547,6945,2020
978,Project Gamma 212,6282,2013
979,Project Epsilon 212,7468,2012
980,Project Delta 197,5403,2014
981,Project Epsilon 809,3184,2016
982,Project Beta 647,1524,2023
983,Project Zeta 299,4708,2011
984,Project Beta 903,5469,2010
985,Project Beta 306,4641,2016
986,Project Alpha 830,7757,2014
987,Project Epsilon 525,8275,2017
988,Project Gamma 556,4941,2020
989,Project Zeta 402,7011,2021
990,Project Gamma 411,4145,2018
991,Project Beta 217,8443,2023
992,Project Delta 322,9138,2020
993,Project Beta 208,2083,2015
994,Project Gamma 622,8902,2017
995,Project Delta 386,656,2022
996,Project Gamma 159,3571,2022
997,Project Alpha 448,1087,2013
998,Project Gamma 882,6214,2015
999,Project Alpha 658,6813,2015
1000,Project Zeta 528,9219,2016
1001,Project Zeta 862,3591,2018
1002,Project Delta 908,4367,2014
1003,Project Delta 603,1282,2013
1004,Project Gamma 188,2709,2015
1005,Project Zeta 344,8498,2023
1006,Project Zeta 895,4079,2014
1007,Project Alpha 126,6946,2015
1008,Project Delta 946,2218,2019
1009,Project Zeta 842,7300,2016
1010,Project Delta 475,6911,2022
1011,Project Beta 830,699,2016
1012,Project Delta 746,808,2023
1013,Project Beta 721,3820,2013
1014,Project Delta 551,7979,2017
1015,Project Gamma 418,1556,2010
1016,Project Zeta 800,9154,2014
1017,Project Beta 699,7687,2011
1018,Project Zeta 890,1835,2018
1019,Project Beta 821,901,2010
1020,Project Beta 787,4512,2010
1021,Project Epsilon 853,4023,2015
1022,Project Zeta 873,8375,2012
1023,Project Delta 853,1858,2017
1024,Project Beta 803,2216,2023
1025,Project Alpha 316,1307,2020
1026,Project Alpha 547,6511,2016
1027,Project Gamma 546,5893,2011
1028,Project Epsilon 373,7781,2018
1029,Project Epsilon 610,7652,2018
1030,Project Epsilon 624,4990,2015
1031,Project Epsilon 740,8055,2019
1032,Project Zeta 464,7623,2021
1033,Project Epsilon 588,1398,2011
1034,Project Gamma 994,9811,2011
1035,Project Delta 716,4813,2016
1036,Project Alpha 762,888,2016
1037,Project Epsilon 825,2899,2022
1038,Project Beta 753,9357,2022
1039,Project Gamma 198,340,2018
1040,Project Zeta 976,3346,2012
1041,Project Delta 786,8467,2016
1042,Project Delta 632,6974,2018
1043,Project Zeta 720,9361,2018
1044,Project Gamma 249,291,2010
1045,Project Beta 291,6313,2022
1046,Project Gamma 161,3741,2010
1047,Project Gamma 243,4285,2011
1048,Project Alpha 379,2760,2010
1049,Project Zeta 553,6669,2015
1050,Project Alpha 925,3653,2013
1051,Project Gamma 282,9222,2014
1052,Project Epsilon 482,7806,2016
1053,Project Alpha 354,9335,2016
1054,Project Zeta 172,497,2018
1055,Project Gamma 905,9294,2012
1056,Project Zeta 704,7830,2010
1057,Project Gamma 891,5200,2013
1058,Project Epsilon 534,8893,2017
1059,Project Delta 171,2351,2021
1060,Project Epsilon 559,6737,2017
1061,Project Delta 255,1861,2020
1062,Project Beta 443,4916,2020
1063,Project Gamma 513,1119,2014
1064,Project Zeta 332,1975,2015
1065,Project Zeta 302,8391,2020
1066,Project Beta 800,4984,2018
1067,Project Zeta 690,9602,2021
1068,Project Gamma 350,1088,2012
1069,Project Alpha 132,8517,2022
1070,Project Gamma 690,698,2014
1071,Project Alpha 897,484,2023
1072,Project Beta 386,1704,2020
1073,Project Delta 132,3522,2016
1074,Project Zeta 357,3004,2013
1075,Project Delta 840,4068,2013
1076,Project Alpha 309,4898,2023
1077,Project Zeta 252,5101,2011
1078,Project Gamma 741,7207,2011
1079,Project Epsilon 686,7903,2023
1080,Project Delta 266,1227,2022
1081,Project Delta 902,7685,2019
1082,Project Zeta 934,4823,2021
1083,Project Beta 757,9990,2012
1084,Project Alpha 135,1698,2017
1085,Project Beta 607,4384,2018
1086,Project Beta 182,5582,2011
1087,Project Delta 885,5523,2010
1088,Project Zeta 602,9297,2016
1089,Project Beta 182,3685,2012
1090,Project Gamma 803,990,2020
1091,Project Zeta 381,9614,2016
1092,Project Alpha 737,6878,2021
1093,Project Zeta 748,5227,2011
1094,Project Epsilon 505,6426,2012
1095,Project Delta 194,4528,2015
1096,Project Delta 152,6949,2015
1097,Project Zeta 644,7103,2022
1098,Project Epsilon 546,2670,2023
1099,Project Beta 552,8381,2015
1100,Project Zeta 868,7350,2017
1101,Project Alpha 792,7588,2011
1102,Project Beta 167,9425,2019
1103,Project Epsilon 299,9914,2022
1104,Project Alpha 604,6221,2021
1105,Project Zeta 589,18,2020
1106,Project Delta 752,186,2010
1107,Project Beta 275,7186,2019
1108,Project Delta 893,2635,2021
1109,Project Gamma 413,5519,2012
1110,Project Delta 617,4755,2013
1111,Project Alpha 816,175,2013
1112,Project Epsilon 658,8143,2018
1113,Project Zeta 872,656,2016
1114,Project Gamma 533,5579,2023
1115,Project Epsilon 414,9779,2011
1116,Project Zeta 881,8856,2016
1117,Project Epsilon 761,4982,2019
1118,Project Zeta 623,7972,2021
1119,Project Gamma 716,3169,2021
1120,Project Beta 107,3433,2021
1121,Project Epsilon 244,2734,2016
1122,Project Epsilon 979,6598,2018
1123,Project Delta 126,3392,2017
1124,Project Gamma 481,8047,2018
1125,Project Gamma 904,4702,2015
1126,Project Delta 822,6333,2015
1127,Project Beta 104,9503,2012
1128,Project Gamma 865,6858,2014
1129,Project Beta 118,8279,2011
1130,Project Beta 232,2460,2012
1131,Project Gamma 571,6073,2010
1132,Project Gamma 177,2264,2012
1133,Project Delta 502,5013,2022
1134,Project Beta 808,6119,2021
1135,Project Alpha 685,4608,2023
1136,Project Gamma 478,7267,2013
1137,Project Alpha 393,9341,2012
1138,Project Zeta 534,6913,2012
1139,Project Beta 927,4150,2017
1140,Project Delta 538,40,2013
1141,Project Epsilon 255,8230,2010
1142,Project Delta 171,998,2010
1143,Project Beta 361,5180,2018
1144,Project Zeta 640,7022,2014
1145,Project Alpha 744,7534,2020
1146,Project Epsilon 345,9795,2019
1147,Project Delta 727,7838,2019
1148,Project Beta 773,3668,2022
1149,Project Epsilon 884,3328,2013
1150,Project Epsilon 300,3210,2018
1151,Project Delta 938,7039,2018
1152,Project Epsilon 315,9040,2021
1153,Project Delta 634,9517,2022
1154,Project Epsilon 253,5661,2018
1155,Project Alpha 558,3448,2018
1156,Project Zeta 544,8824,2011
1157,Project Delta 456,2958,2021
1158,Project Beta 355,5450,2010
1159,Project Delta 927,9883,2023
1160,Project Zeta 746,3861,2017
1161,Project Epsilon 602,3815,2021
1162,Project Zeta 468,2181,2011
1163,Project Epsilon 718,8566,2010
1164,Project Delta 628,4189,2019
1165,Project Delta 131,3228,2013
1166,Project Gamma 280,9737,2023
1167,Project Epsilon 842,5749,2010
1168,Project Epsilon 504,7598,2012
1169,Project Zeta 257,6691,2020
1170,Project Zeta 544,3033,2018
1171,Project Alpha 157,7365,2016
1172,Project Delta 567,7280,2022
1173,Project Epsilon 973,6772,2017
1174,Project Zeta 829,3751,2021
1175,Project Epsilon 593,1233,2018
1176,Project Alpha 723,744,2015
1177,Project Zeta 690,7174,2014
1178,Project Delta 613,9408,2019
1179,Project Beta 322,541,2015
1180,Project Beta 808,7962,2014
1181,Project Alpha 784,6955,2012
1182,Project Gamma 243,6356,2011
1183,Project Alpha 826,3857,2013
1184,Project Beta 386,9112,2021
1185,Project Delta 610,3078,2016
1186,Project Gamma 211,8654,2018
1187,Project Gamma 898,9924,2011
1188,Project Epsilon 649,6699,2022
1189,Project Delta 183,3465,2012
1190,Project Epsilon 408,352,2016
1191,Project Beta 473,7743,2012
1192,Project Gamma 578,6603,2023
1193,Project Beta 713,9024,2015
1194,Project Delta 883,2416,2022
1195,Project Delta 776,8576,2015
1196,Project Alpha 111,7620,2012
1197,Project Epsilon 793,4900,2023
1198,Project Beta 620,5815,2018
1199,Project Alpha 127,9486,2019
1200,Project Epsilon 623,7025,2016
1201,Project Zeta 816,9314,2012
1202,Project Zeta 374,5129,2021
1203,Project Alpha 434,1062,2023
1204,Project Gamma 731,471,2014
1205,Project Epsilon 873,7655,2021
1206,Project Beta 453,9951,2017
1207,Project Gamma 379,3698,2023
1208,Project Gamma 913,5269,2013
1209,Project Delta 961,4812,2019
1210,Project Epsilon 501,1644,2021
1211,Project Alpha 599,8184,2021
1212,Project Epsilon 719,7285,2017
1213,Project Beta 253,2633,2012
1214,Project Zeta 539,5038,2023
1215,Project Delta 847,1386,2022
1216,Project Gamma 347,3883,2010
1217,Project Alpha 251,8140,2010
1218,Project Beta 571,5953,2021
1219,Project Alpha 976,7803,2023
1220,Project Delta 924,7707,2022
1221,Project Zeta 547,9225,2013
1222,Project Epsilon 808,635,2015
1223,Project Alpha 358,5872,2013
1224,Project Epsilon 486,9738,2020
1225,Project Alpha 219,7125,2018
1226,Project Alpha 258,615,2017
1227,Project Gamma 993,105,2010
1228,Project Alpha 512,1326,2015
1229,Project Gamma 642,5676,2019
1230,Project Beta 987,9592,2020
1231,Project Beta 985,2354,2023
1232,Project Gamma 362,5224,2015
1233,Project Delta 446,2994,2013
1234,Project Beta 230,1572,2014
1235,Project Zeta 648,5065,2014
1236,Project Alpha 294,9369,2019
1237,Project Gamma 771,1400,2017
1238,Project Delta 677,9826,2013
1239,Project Beta 153,3908,2018
1240,Project Alpha 424,7110,2019
1241,Project Gamma 701,682,2017
1242,Project Alpha 457,7133,2019
1243,Project Gamma 825,1068,2010
1244,Project Delta 941,3419,2016
1245,Project Alpha 766,1044,2022
1246,Project Beta 631,7942,2014
1247,Project Alpha 821,8233,2020
1248,Project Alpha 165,7429,2023
1249,Project Beta 125,6157,2019
1250,Project Epsilon 334,8690,2012
1251,Project Alpha 382,5145,2012
1252,Project Epsilon 551,8511,2019
1253,Project Epsilon 875,9510,2019
1254,Project Delta 238,8280,2019
1255,Project Beta 107,3066,2018
1256,Project Gamma 157,5909,2012
1257,Project Alpha 614,5885,2010
1258,Project Gamma 492,856,2018
1259,Project Beta 861,1751,2019
1260,Project Alpha 253,6692,2010
1261,Project Gamma 818,8951,2015
1262,Project Zeta 640,9294,2016
1263,Project Gamma 369,9038,2011
1264,Project Epsilon 378,4463,2010
1265,Project Epsilon 994,3962,2018
1266,Project Delta 461,5044,2017
1267,Project Alpha 737,3060,2017
1268,Project Zeta 964,843,2020
1269,Project Gamma 359,8362,2017
1270,Project Gamma 642,7733,2010
1271,Project Gamma 508,6236,2012
1272,Project Beta 128,775,2023
1273,Project Gamma 501,112,2019
1274,Project Zeta 416,4460,2020
1275,Project Delta 992,1771,2015
1276,Project Alpha 979,1596,2012
1277,Project Zeta 897,3624,2015
1278,Project Alpha 527,6468,2020
1279,Project Gamma 980,6163,2016
1280,Project Alpha 966,5900,2010
1281,Project Gamma 732,342,2023
1282,Project Epsilon 973,5911,2020
1283,Project Gamma 812,7501,2016
1284,Project Gamma 596,8812,2019
1285,Project Beta 945,7804,2019
1286,Project Zeta 354,9563,2011
1287,Project Epsilon 415,7988,2014
1288,Project Beta 572,2490,2019
1289,Project Epsilon 142,3125,2015
1290,Project Beta 184,9282,2021
1291,Project Delta 927,300,2019
1292,Project Alpha 127,2263,2017
1293,Project Delta 900,4457,2017
1294,Project Alpha 882,5055,2012
1295,Project Gamma 791,3734,2012
1296,Project Alpha 203,1217,2023
1297,Project Zeta 694,806,2012
1298,Project Delta 763,6825,2022
1299,Project Zeta 236,3843,2017
1300,Project Delta 296,9048,2011
1301,Project Beta 976,4085,2010
1302,Project Epsilon 650,3988,2011
1303,Project Gamma 478,2663,2013
1304,Project Delta 646,215,2013
1305,Project Gamma 495,3554,2022
1306,Project Beta 855,2961,2018
1307,Project Delta 370,2514,2022
1308,Project Gamma 526,5242,2016
1309,Project Epsilon 502,6782,2022
1310,Project Epsilon 134,5467,2018
1311,Project Alpha 132,813,2021
1312,Project Gamma 669,9434,2020
1313,Project Gamma 816,3527,2018
1314,Project Alpha 435,7687,2023
1315,Project Gamma 985,871,2011
1316,Project Gamma 376,3619,2020
1317,Project Epsilon 804,5457,2017
1318,Project Epsilon 209,9173,2020
1319,Project Alpha 592,7440,2019
1320,Project Zeta 919,4485,2019
1321,Project Zeta 209,4622,2018
1322,Project Epsilon 992,1876,2015
1323,Project Zeta 875,1871,2014
1324,Project Gamma 537,6658,2011
1325,Project Epsilon 773,9731,2015
1326,Project Gamma 213,7441,2011
1327,Project Alpha 103,6663,2015
1328,Project Delta 963,2319,2016
1329,Project Delta 538,8788,2018
1330,Project Gamma 397,5140,2020
1331,Project Gamma 340,6538,2013
1332,Project Delta 921,8132,2016
1333,Project Delta 469,9904,2019
1334,Project Gamma 733,9823,2010
1335,Project Beta 778,3746,2014
1336,Project Gamma 892,2176,2013
1337,Project Epsilon 204,7011,2012
1338,Project Beta 490,7030,2014
1339,Project Epsilon 966,5075,2019
1340,Project Zeta 210,8627,2020
1341,Project Delta 199,5113,2016
1342,Project Beta 661,8467,2013
1343,Project Delta 323,5492,2018
1344,Project Alpha 775,6129,2022
1345,Project Beta 305,1421,2020
1346,Project Gamma 184,3272,2011
1347,Project Zeta 301,5661,2016
1348,Project Alpha 934,1791,2017
1349,Project Alpha 267,7949,2018
1350,Project Gamma 586,3075,2014
1351,Project Gamma 567,9465,2022
1352,Project Beta 556,2799,2021
1353,Project Beta 332,1807,2017
1354,Project Delta 177,9997,2021
1355,Project Delta 670,2630,2012
1356,Project Gamma 634,8951,2015
1357,Project Zeta 635,4479,2020
1358,Project Beta 223,3531,2020
1359,Project Zeta 869,5147,2021
1360,Project Zeta 797,8120,2014
1361,Project Alpha 640,7331,2014
1362,Project Delta 380,453,2023
1363,Project Delta 299,9996,2017
1364,Project Beta 688,6880,2011
1365,Project Zeta 598,5689,2016
1366,Project Gamma 549,7948,2019
1367,Project Epsilon 929,911,2016
1368,Project Alpha 618,3980,2021
1369,Project Gamma 368,2447,2015
1370,Project Alpha 188,8291,2010
1371,Project Epsilon 423,4272,2015
1372,Project Gamma 179,9586,2020
1373,Project Beta 396,1712,2015
1374,Project Beta 626,7078,2013
1375,Project Gamma 660,4115,2010
1376,Project Alpha 536,1428,2020
1377,Project Delta 149,6237,2014
1378,Project Epsilon 220,4986,2014
1379,Project Gamma 317,4022,2017
1380,Project Zeta 457,2937,2010
1381,Project Alpha 938,5889,2016
1382,Project Epsilon 197,4524,2016
1383,Project Zeta 211,6220,2020
1384,Project Gamma 178,5746,2017
1385,Project Beta 292,7786,2016
1386,Project Epsilon 376,119,2021
1387,Project Epsilon 190,3304,2014
1388,Project Alpha 744,8052,2018
1389,Project Alpha 115,95,2017
1390,Project Alpha 687,6134,2017
1391,Project Zeta 204,4901,2015
1392,Project Alpha 419,9550,2015
1393,Project Alpha 386,9543,2023
1394,Project Zeta 767,5885,2015
1395,Project Epsilon 893,3104,2018
1396,Project Delta 978,3485,2016
1397,Project Epsilon 137,7652,2012
1398,Project Epsilon 503,6986,2021
1399,Project Alpha 965,8479,2010
